Date,Open,High,Low,Close,Adj Close,Volume
2019-12-02,314.390015,314.390015,303.750000,309.989990,309.989990,6218800
2019-12-03,302.220001,307.359985,301.880005,306.160004,306.160004,4992800
2019-12-04,308.429993,308.429993,303.269989,304.320007,304.320007,3512100
2019-12-05,305.269989,306.480011,298.809998,302.859985,302.859985,4615500
2019-12-06,304.700012,307.850006,302.600006,307.350006,307.350006,4457800
2019-12-09,307.350006,311.489990,302.440002,302.500000,302.500000,5748400
2019-12-10,296.119995,298.940002,292.019989,293.119995,293.119995,10476100
2019-12-11,294.489990,299.429993,294.200012,298.929993,298.929993,5589800
2019-12-12,295.670013,299.170013,295.059998,298.440002,298.440002,4766600
2019-12-13,298.500000,301.799988,297.250000,298.500000,298.500000,3879700
2019-12-16,300.850006,305.709991,298.630005,304.209991,304.209991,4658900
2019-12-17,307.359985,316.799988,306.600006,315.480011,315.480011,10427100
2019-12-18,316.260010,325.359985,315.600006,320.799988,320.799988,11207400
2019-12-19,324.500000,332.829987,324.179993,332.220001,332.220001,9822300
2019-12-20,335.000000,338.000000,330.600006,336.899994,336.899994,9914900
2019-12-23,337.760010,337.950012,331.019989,333.100006,333.100006,5765300
2019-12-24,334.010010,335.700012,331.600006,333.200012,333.200012,2019300
2019-12-26,334.600006,336.459991,332.010010,332.630005,332.630005,3589900
2019-12-27,332.959991,333.820007,326.010010,329.089996,329.089996,5036100
2019-12-30,329.079987,329.190002,322.859985,323.309998,323.309998,4311500
