Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,154.889999,158.850006,154.229996,157.919998,155.214005,37039700
2019-01-03,143.979996,145.720001,142.000000,142.190002,139.753540,91312200
2019-01-04,144.529999,148.550003,143.800003,148.259995,145.719513,58607100
2019-01-07,148.699997,148.830002,145.899994,147.929993,145.395203,54777800
2019-01-08,149.559998,151.820007,148.520004,150.750000,148.166870,41025300
2019-01-09,151.289993,154.529999,149.630005,153.309998,150.682983,45099100
2019-01-10,152.500000,153.970001,150.860001,153.800003,151.164627,35780700
2019-01-11,152.880005,153.699997,151.509995,152.289993,149.680466,27023200
2019-01-14,150.850006,151.270004,149.220001,150.000000,147.429718,32439200
2019-01-15,150.270004,153.389999,150.050003,153.070007,150.447128,28710900
2019-01-16,153.080002,155.880005,153.000000,154.940002,152.285080,30569700
2019-01-17,154.199997,157.660004,153.259995,155.860001,153.189301,29821200
2019-01-18,157.500000,157.880005,155.979996,156.820007,154.132858,33751000
2019-01-22,156.410004,156.729996,152.619995,153.300003,150.673172,30394000
2019-01-23,154.149994,155.139999,151.699997,153.919998,151.282547,23130600
2019-01-24,154.110001,154.479996,151.740005,152.699997,150.083435,25441500
2019-01-25,155.479996,158.130005,154.320007,157.759995,155.056747,33535500
2019-01-28,155.789993,156.330002,153.660004,156.300003,153.621765,26192100
2019-01-29,156.250000,158.130005,154.110001,154.679993,152.029510,41587200
2019-01-30,163.250000,166.149994,160.229996,165.250000,162.418411,61109800
2019-01-31,166.110001,169.000000,164.559998,166.440002,163.587997,40739600
2019-02-01,166.960007,168.979996,165.929993,166.520004,163.666641,32668100
2019-02-04,167.410004,171.660004,167.279999,171.250000,168.315582,31495500
2019-02-05,172.860001,175.080002,172.350006,174.179993,171.195389,36101600
2019-02-06,174.649994,175.570007,172.850006,174.240005,171.254364,28239600
2019-02-07,172.399994,173.940002,170.339996,170.940002,168.010910,31741700
2019-02-08,168.990005,170.660004,168.419998,170.410004,168.208328,23820000
2019-02-11,171.050003,171.210007,169.250000,169.429993,167.240967,20993400
2019-02-12,170.100006,171.000000,169.699997,170.889999,168.682114,22283500
2019-02-13,171.389999,172.479996,169.919998,170.179993,167.981277,22490200
2019-02-14,169.710007,171.259995,169.380005,170.800003,168.593292,21835700
2019-02-15,171.250000,171.699997,169.750000,170.419998,168.218201,24626800
2019-02-19,169.710007,171.440002,169.490005,170.929993,168.721588,18972800
2019-02-20,171.190002,173.320007,170.990005,172.029999,169.807388,26114400
2019-02-21,171.800003,172.369995,170.300003,171.059998,168.849930,17249700
2019-02-22,171.580002,173.000000,171.380005,172.970001,170.735229,18913200
2019-02-25,174.160004,175.869995,173.949997,174.229996,171.978958,21873400
2019-02-26,173.710007,175.300003,173.169998,174.330002,172.077667,17070200
2019-02-27,173.210007,175.000000,172.729996,174.869995,172.610687,27835400
2019-02-28,174.320007,174.910004,172.919998,173.149994,170.912918,28215400
2019-03-01,174.279999,175.149994,172.889999,174.970001,172.709381,25886200
2019-03-04,175.690002,177.750000,173.970001,175.850006,173.578033,27436200
2019-03-05,175.940002,176.000000,174.539993,175.529999,173.262161,19737400
2019-03-06,174.669998,175.490005,173.940002,174.520004,172.265228,20810400
2019-03-07,173.869995,174.440002,172.020004,172.500000,170.271317,24796400
2019-03-08,170.320007,173.070007,169.500000,172.910004,170.676025,23999400
2019-03-11,175.490005,179.119995,175.350006,178.899994,176.588608,32011000
2019-03-12,180.000000,182.669998,179.369995,180.910004,178.572662,32467600
2019-03-13,182.250000,183.300003,180.919998,181.710007,179.362320,31032500
2019-03-14,183.899994,184.100006,182.559998,183.729996,181.356216,23579500
2019-03-15,184.850006,187.330002,183.740005,186.119995,183.715332,39042900
2019-03-18,185.800003,188.389999,185.789993,188.020004,185.590805,26219800
2019-03-19,188.350006,188.990005,185.919998,186.529999,184.120056,31646400
2019-03-20,186.229996,189.490005,184.729996,188.160004,185.728989,31035200
2019-03-21,190.020004,196.330002,189.809998,195.089996,192.569427,51034200
2019-03-22,195.339996,197.690002,190.779999,191.050003,188.581650,42407700
2019-03-25,191.509995,191.979996,186.600006,188.740005,186.301483,43845300
2019-03-26,191.660004,192.880005,184.580002,186.789993,184.376678,49800500
2019-03-27,188.750000,189.759995,186.550003,188.470001,186.034973,29848400
2019-03-28,188.949997,189.559998,187.529999,188.720001,186.281738,20780400
